Name	CUTON	CUTOO	CUTOP
Pp3c15_6610V3.1	0.2094	0.933241	0
Pp3c15_6610V3.2	0.133937	0.324328	1.78788
Pp3c10_10980V3.1	160.071	135.064	166.545
Pp3c22_10580V3.2	0	0	4.10984
Pp3c15_23330V3.1	18.0855	13.404	15.6988
Pp3c22_82V3.1	0	0	0
Pp3c2_14090V3.2	4.70854	8.33163	12.2581
Pp3c15_13120V3.1	6.13262	5.34798	4.01911
Pp3c15_15320V3.1	15.5219	14.1851	22.1013
Pp3c15_11080V3.1	30.3627	35.6905	34.868
Pp3c3_21790V3.2	47.4178	56.8033	37.0295
Pp3c4_28972V3.1	0	0	0
Pp3c15_10760V3.1	0	0	0
Pp3c23_16290V3.2	1.13996	1.96863	0
Pp3c1_38540V3.3	0.048207	0	0
Pp3c15_5820V3.2	19.4001	26.4194	19.7615
Pp3c4_22680V3.3	0	0	0
Pp3c15_4260V3.1	14.1449	15.0026	15.7373
Pp3c15_4610V3.1	339.144	415.532	456.195
Pp3c1_28163V3.1	9.77548	9.9543	17.0151
Pp3c14_3250V3.1	4.83837	4.41951	4.22457
Pp3c2_1960V3.2	0	0.152294	0
Pp3c15_13960V3.2	4.43628	3.63514	3.08595
Pp3c1_29970V3.1	37.0188	31.7916	41.0804
Pp3c10_2410V3.1	21.7828	14.5892	19.4612
Pp3c15_16330V3.4	0	0	0
Pp3c17_7960V3.3	0.802709	0	0
Pp3c27_4740V3.1	5.42099	5.13705	4.10743
Pp3c7_1360V3.1	266.409	265.153	305.598
Pp3c13_5390V3.1	6.32243	7.11027	6.90131
Pp3c15_16330V3.3	0.034988	0	0
Pp3c15_16330V3.1	0	0	0
Pp3c2_15900V3.1	3.59831	2.99546	2.53661
Pp3c14_6740V3.1	0.0618	0.079225	0.056647
Pp3c15_3360V3.4	2.42435	1.16357	1.0938
Pp3c15_3360V3.1	1.39275	1.78969	2.20029
Pp3c15_10550V3.1	2.4467	3.27412	3.13949
Pp3c1_25990V3.1	0	0	0
Pp3c3_2730V3.1	135.13	175.403	117.018
Pp3c15_20250V3.2	0.315577	0.43067	0.055719
Pp3c15_25880V3.1	0	0	0
Pp3c19_10310V3.1	4.04851	3.86123	3.09558
Pp3c27_1080V3.1	0	0	0
Pp3c15_25880V3.2	0	0	0
Pp3c23_670V3.1	4.29327	4.01089	3.75541
Pp3c22_9891V3.1	0.169279	0	0
Pp3c3_13670V3.1	0	0.640489	0
Pp3c15_6530V3.1	90.0164	87.9479	97.1594
Pp3c3_14090V3.7	0	0	0
Pp3c15_21590V3.13	0	0.784236	0
Pp3c5_26480V3.1	1.58063	1.13018	1.35587
Pp3c27_290V3.1	0	0	0
Pp3c27_6610V3.1	46.8246	35.6485	34.8811
Pp3c15_21590V3.11	1.95213	0	0
Pp3c2_6640V3.1	0	0	0
Pp3c15_21590V3.16	0	0	0
Pp3c17_20230V3.6	0	0	0.206725
Pp3c15_21590V3.7	0	0	0
Pp3c15_21590V3.8	0	0	0.682522
Pp3c3_11780V3.1	34.9488	34.5858	33.7845
Pp3c15_21590V3.15	0	0	0
Pp3c10_25360V3.1	1203.57	1179.29	1222.04
Pp3c15_21590V3.2	0	0	0
Pp3c15_21830V3.1	0	0	0
Pp3c15_21590V3.5	0	0	0
Pp3c15_1010V3.2	0.602732	0.535006	0
Pp3c4_11391V3.1	0	0.468196	0.185013
Pp3c20_6970V3.4	0.022782	0.062372	0
Pp3c15_21590V3.3	0	0	2.17519
Pp3c15_21590V3.18	0.187676	0.26807	0.249733
Pp3c13_11460V3.1	0	0	0
Pp3c16_1620V3.3	0	0	0
Pp3c6_10390V3.3	2.01937	2.27103	1.04066
Pp3c15_960V3.1	0	0	0
Pp3c2_1560V3.2	0	0	0
Pp3c3_34380V3.1	15.6002	11.8841	13.8197
Pp3c7_15890V3.1	1.14405	1.04932	1.81082
Pp3c15_1010V3.1	18.4605	19.2088	12.1532
Pp3c25_14440V3.2	0	0	0
Pp3c15_1010V3.9	0.092514	0.89556	0.798583
Pp3c15_330V3.3	5.95977	5.20698	5.7381
Pp3c15_330V3.1	7.96369	3.81366	1.37841
Pp3c3_28920V3.1	0	0	0
Pp3c23_7920V3.1	0.323499	0	0
Pp3c15_330V3.2	6.59976	7.68285	1.95472
Pp3c13_5870V3.1	36.6058	34.9364	61.2073
Pp3c27_7790V3.1	59.0235	52.5831	72.9258
Pp3c15_8080V3.1	0	0	0
Pp3c15_13470V3.2	0	0	0
Pp3c15_3560V3.3	4.47014	1.87068	0
Pp3c15_3560V3.8	0	0	4.2489
Pp3c21_12020V3.1	11.1838	7.25232	7.50538
Pp3c15_3560V3.5	0	0.454724	0.818891
Pp3c14_6150V3.1	25.4148	20.8291	24.3157
Pp3c3_29700V3.2	0	0	0
Pp3c19_4630V3.1	16.0272	11.8403	9.46324
Pp3c20_18690V3.2	2.31662	4.27149	0
Pp3c23_11650V3.1	0.742741	0.190366	0
Pp3c2_5110V3.11	2.51663	3.28065	2.52604
Pp3s70_80V3.1	0	0	0
Pp3c5_7650V3.1	0	0	0
Pp3c15_9880V3.1	0	1.76979	1.78173
Pp3c15_15121V3.1	2.17174	2.58231	2.22177
Pp3c11_4100V3.1	0	0	13.4538
Pp3c19_4180V3.1	58.4559	39.3365	69.8216
Pp3c22_840V3.2	0	0	0
Pp3c15_60V3.6	0	0	0.29324
Pp3c15_60V3.3	0	0	0
Pp3c2_22000V3.3	0.201036	0	2.46277
Pp3c1_32910V3.1	131.377	123.562	127.423
Pp3c15_20930V3.1	0.095691	0	0
Pp3c15_19571V3.1	872.679	599.212	554.893
Pp3c15_22590V3.1	0	0	0
Pp3c17_16508V3.1	1.37934	1.71451	0.782361
Pp3c15_15080V3.1	0.124935	0.387788	0
Pp3c3_36480V3.1	2.08511	2.04603	0.237436
Pp3c25_11420V3.1	0	0	0
Pp3c12_3980V3.1	0.21035	0.435035	0.686873
Pp3c15_14350V3.1	0	0	0
Pp3c15_910V3.1	0	0	0
Pp3c15_16890V3.1	0	0	0
Pp3c15_2690V3.1	0	0	0
Pp3c3_4490V3.1	0.059716	0	0
Pp3c15_19180V3.2	0	0	0.309973
Pp3c26_9997V3.1	0.457564	0	0
Pp3c15_19740V3.2	3.57976	2.70657	6.74633
Pp3c15_19740V3.1	1.85403	2.26617	4.29059
Pp3c15_14510V3.1	9.40054	6.26288	5.66153
Pp3c3_37660V3.1	3.23766	2.84739	2.1208
Pp3c13_22091V3.1	11.0031	8.97898	3.40855
Pp3c3_25390V3.1	0.975995	0	0
Pp3c3_20220V3.1	3.14154	3.04203	1.35288
Pp3c14_22080V3.1	9.19305	10.3253	8.40835
Pp3c15_14510V3.3	0	0.497649	0
Pp3c19_7390V3.1	2.29502	2.00317	1.3734
Pp3c15_10450V3.6	1.93696	0.828901	0.404074
Pp3c11_9420V3.1	0	0	0
Pp3c22_191V3.1	13.9244	14.1676	17.701
Pp3c5_25841V3.1	0.228782	0.17814	0
Pp3c15_10450V3.5	0	0	0
Pp3c17_2850V3.11	0	0	0
Pp3c23_13420V3.3	0	0	0
Pp3c9_4011V3.1	0	0	0
Pp3c15_10450V3.7	0	0	0
Pp3c9_26210V3.1	0	0	0
Pp3c10_15150V3.4	0	0	0
Pp3c15_10450V3.2	0	0	0
Pp3c25_5150V3.3	0	0	3.46707
Pp3c15_10450V3.4	0	1.113	0.652425
Pp3c16_13550V3.3	0	0	0
Pp3c12_14940V3.2	0.598811	0.826419	2.60099
Pp3c13_24330V3.2	4.39239	3.84198	0.347473
Pp3c9_8980V3.1	0.075358	0.208865	0.220515
Pp3c15_10450V3.3	0	0	0
Pp3c7_22090V3.1	339.693	320.377	449.771
Pp3c4_7390V3.1	0	0	7.42747
Pp3c15_16210V3.13	2.30924	1.95548	0
Pp3c14_23520V3.1	6.29176	6.21517	0
Pp3c15_16210V3.1	0	0.184531	0.621109
Pp3c11_5280V3.5	0	0	0
Pp3c5_10580V3.3	0	1.37459	0.897693
Pp3c8_24920V3.2	0	0	0
Pp3c15_16210V3.4	0	0	0.653115
Pp3c19_9950V3.11	0	0	0
Pp3c15_550V3.1	20.2454	17.6069	26.6386
Pp3c18_6090V3.1	7.68891	5.49675	4.23274
Pp3c17_16180V3.1	3.07671	2.04339	1.28896
Pp3c2_29320V3.1	0.20474	0.152569	0.276388
Pp3c7_21150V3.1	1026.74	1198.78	685.763
Pp3c15_25980V3.10	1.11245	1.77136	0.548916
Pp3c22_10310V3.1	0.119442	0	0
Pp3c13_2610V3.2	0.040619	0.049722	0.010003
Pp3c19_8020V3.1	6.58768	6.99454	7.93941
Pp3c18_18010V3.3	0.302798	0.216166	0.531443
Pp3c10_15130V3.1	27.0597	24.5239	30.4276
Pp3c17_14720V3.3	0	2.61646	0
Pp3c15_25980V3.13	0.130135	0	0
Pp3c15_7980V3.1	0	0	0
Pp3c14_22310V3.2	0.14049	0.098169	0.046764
Pp3c15_21040V3.1	1.37915	2.58005	0.160341
Pp3c15_12990V3.1	305.867	204.067	222.453
Pp3c15_7520V3.1	0.401742	0	0
Pp3s1105_10V3.2	0	0	0
Pp3c3_33330V3.1	31.0351	28.0018	17.0533
Pp3c11_8570V3.4	0.326085	0	0
Pp3c15_7520V3.9	0	0	0.537647
Pp3c20_9600V3.6	4.01047	0.247306	2.61888
Pp3c15_5080V3.8	1.50404	0	2.8355
Pp3c7_5660V3.2	0.07092	0	0.036153
Pp3c15_22510V3.1	8.3943	7.03721	8.11357
Pp3c20_1390V3.1	14.2073	17.0631	18.5671
Pp3c15_481V3.1	0.218882	0	0
Pp3c15_7790V3.1	1.03402	0.738569	0.478399
Pp3c15_16660V3.1	0	0	0
Pp3c15_22051V3.1	0.414409	0.499597	0.44575
Pp3c15_6340V3.3	0	0	0
Pp3c8_17600V3.2	0	0	0
Pp3c3_17650V3.5	19.6399	25.7332	18.6307
Pp3c20_17840V3.1	0	0	0
Pp3c25_7810V3.2	0	0.871249	0
Pp3c15_6340V3.1	51.1413	53.743	52.868
Pp3c4_23860V3.2	0	0	0
Pp3c15_25040V3.1	5.07553	3.91656	3.86894
Pp3c15_9050V3.2	2.08231	1.68968	0.716697
Pp3c11_12980V3.2	0	0	0.783142
Pp3c7_5340V3.1	15.0058	13.2275	11.0979
Pp3c5_10450V3.1	23.4781	25.3931	27.3641
Pp3s228_30V3.1	0	0	0
Pp3c3_7440V3.1	68.0352	62.4949	64.8614
Pp3c10_7160V3.3	0.26908	0.556811	1.14637
Pp3c9_4530V3.5	1.85907	1.64633	2.02996
Pp3c22_13770V3.1	12.9558	13.7863	15.6743
Pp3c15_9050V3.1	0	0	0
Pp3c15_1680V3.1	2.09453	1.80617	1.94916
Pp3c16_11720V3.1	24.2999	20.9217	33.9893
Pp3c15_23650V3.1	0	0	0
Pp3c15_8180V3.1	9.89881	10.3428	21.1109
Pp3c9_14150V3.1	16.3005	15.8188	17.7533
Pp3c13_18690V3.1	0.205462	0.066853	0
Pp3c4_28860V3.1	7.07939	5.88091	6.38347
Pp3c2_17230V3.1	2.65828	2.31796	3.04628
Pp3c15_6140V3.1	2.14269	1.84866	1.5561
Pp3c16_23110V3.1	0	0	0
Pp3c11_17570V3.1	1.57084	1.02905	1.48185
Pp3c15_10900V3.1	0	0.845043	0
Pp3c1_36480V3.1	56.128	42.6605	56.3301
Pp3c15_10900V3.2	1.88841	0.366759	1.34594
Pp3c1_39250V3.1	1.6414	1.07791	1.28257
Pp3c4_7080V3.1	15.9326	12.7109	11.2256
Pp3c15_10900V3.3	0	0	0
Pp3c15_6160V3.1	219.275	434.678	0
Pp3c12_22677V3.1	0.030444	0.021106	0
Pp3c12_24060V3.1	2.37711	2.00857	1.74896
Pp3c12_20160V3.1	10.461	9.09084	16.721
Pp3c2_7910V3.9	0	0.040649	0
Pp3c17_18970V3.1	2.53551	1.76179	1.99392
Pp3c23_17570V3.1	0	0	0
Pp3c15_6160V3.10	329.408	131.451	422.567
Pp3c15_5090V3.1	0	0.052279	0.426718
Pp3c24_10990V3.1	5.90666	6.40433	5.44445
Pp3c2_4250V3.3	0	0	0
Pp3c4_1800V3.3	0	0	0
Pp3c3_18190V3.1	0	0	0
Pp3c25_15290V3.1	2.26391	2.03155	1.46946
Pp3c13_14170V3.3	1.01168	0.19242	0.204046
Pp3c15_25050V3.4	0	0	5.9622
Pp3c15_25050V3.3	0	0	8.97977
Pp3c14_23770V3.1	8.99108	7.70498	6.7803
Pp3c14_26780V3.1	0	0	0
Pp3c15_14362V3.2	0.095941	0	0.093648
Pp3c13_8740V3.1	23.6591	22.2014	25.3232
Pp3c15_10722V3.1	0.329118	0.421775	0.838008
Pp3c4_5090V3.1	16.7981	12.3536	11.4936
Pp3c15_9180V3.2	1.44743	0.852283	2.85844
Pp3c15_10000V3.1	1.72684	1.27008	0.39701
Pp3c15_10000V3.3	1.35879	0.578974	1.52711
Pp3c15_9120V3.7	6.28261	1.80146	0
Pp3c15_13390V3.3	1.29616	2.14942	0.968492
Pp3c13_5060V3.1	2.22019	1.47967	1.64704
Pp3c15_9120V3.1	0	0	0
Pp3c15_1470V3.3	4.36377	3.3509	2.2269
Pp3c13_1020V3.4	0.528084	0.550324	0.574617
Pp3c3_37280V3.1	0.307647	0.055257	0
Pp3c20_1790V3.3	2.48444	3.00941	1.75998
Pp3c15_1470V3.1	0	0	0
Pp3c3_23050V3.17	0	0	0.125262
Pp3c8_19130V3.1	2.4236	1.90546	1.69168
Pp3c4_24350V3.2	0	0	0
Pp3c15_7990V3.1	0	0	0
Pp3c11_6610V3.2	0.096945	0	0.102975
Pp3c15_10250V3.1	16.5338	14.2501	10.8642
Pp3c22_7110V3.1	0	0.028602	0.059195
Pp3c15_15500V3.1	8.66833	7.16228	6.95765
Pp3c12_18350V3.1	9.66505	11.9606	3.57504
Pp3c11_18660V3.1	38.6529	35.7494	20.0389
Pp3c21_11350V3.1	64.6956	54.4837	54.9438
Pp3c15_10650V3.3	0	0	0
Pp3c15_18160V3.3	0.573535	0	0
Pp3c15_18160V3.1	7.41469	7.91227	4.65922
Pp3c15_18180V3.1	1.72837	1.91317	3.60247
Pp3c27_3090V3.1	4.41584	2.00725	0.431834
Pp3c15_25860V3.1	40.5425	28.4113	37.0682
Pp3c23_10180V3.1	0.159617	0.151621	0.116811
Pp3c15_3340V3.1	2.55488	2.49264	3.13504
Pp3c11_1950V3.11	0	0	0
Pp3c11_22920V3.2	0.247608	0.342289	0.267222
Pp3c9_23940V3.1	7.68398	5.61353	8.02024
Pp3c23_11520V3.2	0.047864	0.035065	0
Pp3c1_15530V3.3	0	0.353649	0.504296
Pp3c15_23780V3.1	14.1155	18.4266	25.2031
Pp3c15_11740V3.3	0	0	0
Pp3c16_25140V3.4	0	0	0
Pp3c15_2230V3.1	0.70938	0.187942	0
Pp3c2_23700V3.4	0.856867	0.289782	1.08083
Pp3c15_11740V3.4	0.264753	0.555368	0
Pp3c7_18570V3.2	0.251936	0.43631	0.638728
Pp3c20_5090V3.5	0	0	0.502689
Pp3c15_14210V3.1	0	0	0.011862
Pp3c15_1840V3.1	3.1218	2.52032	3.17015
Pp3c15_7950V3.1	0	0	0
Pp3c1_39540V3.1	22.3122	17.2054	25.0308
Pp3c4_4010V3.1	7.16655	7.25152	8.58876
Pp3c15_8690V3.1	19.247	17.0383	21.0703
Pp3c12_8280V3.1	13.9551	10.6982	38.8628
Pp3c5_15410V3.1	0.18465	0.160254	0.122099
Pp3c15_13710V3.2	0	0	0
Pp3c16_15400V3.3	5.33687	9.05403	31.1972
Pp3c21_19760V3.1	10.5647	9.99951	11.2003
Pp3c3_20130V3.1	0	0	2.41255
Pp3c15_6950V3.1	0	0	0
Pp3c2_29360V3.1	0	0	0
Pp3c19_4360V3.1	4.1176	2.49361	2.60391
Pp3c23_3900V3.1	3.91276	2.68816	2.22914
Pp3c15_3760V3.1	0	0	0
Pp3c6_14860V3.5	5.26744	5.3137	11.4199
Pp3c15_4490V3.1	0	0	0
Pp3c20_23110V3.1	32.2006	19.1025	32.8431
Pp3c10_11610V3.1	0	0	0
Pp3c2_13920V3.2	0	0	0
Pp3c5_1030V3.1	8.54254	7.69895	3.62683
Pp3c15_9710V3.1	0	0	0
Pp3c15_5780V3.1	83.6015	88.0374	100.973
Pp3c23_19680V3.1	20.8865	18.1053	16.0009
Pp3c15_1100V3.1	12.1486	10.3196	14.0219
Pp3c15_5620V3.1	11.8416	11.1179	10.8813
Pp3c15_23900V3.1	2.69077	4.42565	4.35243
Pp3c26_13310V3.3	0	0	0
Pp3c15_23900V3.3	0	0	0
Pp3c6_29860V3.1	0	0	0
Pp3c15_25780V3.1	628.452	586	708.095
Pp3c17_6790V3.13	2.20838	1.71394	1.54945
Pp3c20_6050V3.1	15.3545	13.9149	7.56219
Pp3c6_24550V3.10	0	0	0
Pp3c12_140V3.1	0	0	0
Pp3c15_2690V3.6	7.56548	5.15124	8.4912
Pp3c15_2690V3.2	10.2821	12.3324	12.0797
Pp3c3_30010V3.2	0	1.13218	9.98568
Pp3c21_3770V3.1	0	0	0
Pp3c27_2310V3.1	1156.57	1213.56	1102.56
Pp3c15_1340V3.3	2.24847	2.16891	1.30589
Pp3c13_6290V3.1	13.4149	12.8856	11.0813
Pp3c24_13120V3.1	6.10461	14.5624	18.4589
Pp3c15_1340V3.2	0	0	0
Pp3c15_1340V3.1	0	0	1.85293
Pp3c22_8860V3.1	7.76793	6.70679	8.63549
Pp3c15_25080V3.1	41.6865	44.3246	39.2416
Pp3c2_38150V3.6	0	0	0
Pp3c13_10V3.2	0	0	0
Pp3c15_690V3.1	0	0	0
Pp3c15_22100V3.2	0.733554	0.406595	0
Pp3c24_10937V3.1	0	0	0
Pp3c27_3370V3.3	0	0	0
Pp3c15_23310V3.4	0.546376	0.7799	0.273255
Pp3c14_3570V3.1	4.27747	4.05799	4.92057
Pp3c19_19140V3.1	1.04437	1.05332	1.40549
Pp3c15_17100V3.1	3.3975	2.96815	2.98802
Pp3c4_13680V3.1	4.72637	3.22441	3.24956
Pp3c10_8880V3.1	0.12269	0.298001	0.264722
Pp3c15_7740V3.1	0	0	0
Pp3c15_15449V3.1	0	0	0
Pp3s30_1030V3.1	0	0	0
Pp3c15_640V3.1	18.3603	13.9558	12.6393
Pp3c13_6470V3.1	1.87026	1.21958	1.65877
Pp3c8_18450V3.1	0	0	12.1318
Pp3c15_640V3.2	6.6521	7.63247	9.09013
Pp3c11_22720V3.2	0	0	7.94284
Pp3c15_3470V3.1	10.2092	8.91662	9.77363
Pp3c15_4220V3.2	0.203072	0.312131	0
Pp3c25_5230V3.1	22.8677	25.344	30.4007
Pp3c2_4480V3.6	2.49449	4.06033	1.42053
Pp3c15_19330V3.2	0	0	0
Pp3c1_35330V3.1	21.0918	33.5801	28.1027
Pp3c15_1150V3.1	9.20107	6.93121	10.6219
Pp3c15_23907V3.1	0	0	0.164711
Pp3c21_9810V3.1	14.7885	12.3201	15.2689
Pp3c3_34720V3.1	41.0281	45.6836	20.4555
Pp3c15_10830V3.1	0.188341	1.25967	0.759442
Pp3c15_23839V3.1	11.073	10.2252	8.25665
Pp3c15_19120V3.1	0	0	0
Pp3c15_4440V3.1	4.99337	3.73891	4.05931
Pp3c15_860V3.1	0	0	0
Pp3c15_20540V3.1	2.1614	1.59013	0
Pp3c25_7770V3.3	11.6768	8.67441	4.83763
Pp3c23_18220V3.2	46.5063	18.8886	35.2574
Pp3c15_19720V3.1	30.7581	31.3275	29.3475
Pp3c15_8530V3.1	2.28049	2.14158	1.91799
Pp3c21_2240V3.1	3.92957	2.92719	3.6698
Pp3c22_17540V3.1	0	0	0
Pp3c7_22400V3.3	0	0	17.9245
Pp3c2_23700V3.3	0.246033	0	0
Pp3c5_13310V3.3	0	0	9.02589
Pp3c15_21200V3.1	1.39536	0.754218	0.450023
Pp3c20_6751V3.1	0	0	0
Pp3c16_13350V3.1	23.512	26.9308	25.4365
Pp3c15_6810V3.1	0	0	0
Pp3c15_14600V3.1	1.85936	1.53348	2.17447
Pp3c15_10870V3.5	1.80294	0.925439	0.765584
Pp3c15_19440V3.1	0	0	0
Pp3c3_18921V3.16	0.820774	0	0
Pp3c15_12230V3.5	0.092756	0.081021	1.75246
Pp3c15_8150V3.4	0.314667	0.362803	0.581338
Pp3c8_12200V3.6	0	0	0
Pp3c15_8150V3.3	5.72567	5.28497	2.72422
Pp3c15_8150V3.1	5.42537	3.22829	5.74267
Pp3c15_4880V3.1	0.479409	0.249268	0.261962
Pp3c7_17210V3.2	0	0.300601	0.364859
Pp3c26_4790V3.1	67.695	63.2205	62.9832
Pp3c15_22000V3.2	0	0	0
Pp3c4_19180V3.1	0	0	0
Pp3c15_1650V3.1	18.8783	13.3952	9.90311
Pp3c25_3840V3.1	0.871324	1.35901	3.56424
Pp3c19_1390V3.1	0	0	0.347847
Pp3c6_20220V3.2	0	0	0
Pp3c15_7000V3.1	9.01343	8.43135	7.45991
Pp3c15_15190V3.1	0.482609	1.20508	0
Pp3c15_10590V3.1	3.48538	4.13383	4.76498
Pp3s52_120V3.1	0	0	0
Pp3c15_9822V3.1	0	0	0
Pp3c15_20230V3.1	3.34288	3.45612	4.37188
Pp3c15_10750V3.1	7.17794	4.9441	5.38616
Pp3c15_18450V3.1	0	0	0
Pp3c2_33980V3.7	26.4176	22.4663	15.4712
Pp3c21_5730V3.1	4.71683	3.79388	4.73921
Pp3c15_10680V3.1	98.9336	107.033	171.219
Pp3c15_19030V3.2	5.85529	6.73831	8.42826
Pp3c15_19030V3.3	0.575612	0.308921	0
Pp3c2_9350V3.3	1.36253	0.743316	0.765038
Pp3c15_19030V3.4	0	0	0.21742
Pp3c15_19030V3.5	0.279222	0.35504	0.378272
Pp3c8_24940V3.2	0	0	0.087365
Pp3c15_19430V3.1	0	0	0
Pp3c12_10320V3.1	9.59177	9.57771	8.334
Pp3c15_4901V3.1	2.78324	3.14334	0.291288
Pp3c5_22850V3.1	68.618	101.483	72.7186
Pp3c15_4901V3.9	0	0	0
Pp3c15_5590V3.1	15.483	15.4485	0
Pp3c11_25170V3.1	5.72377	3.62091	3.24264
Pp3c15_5590V3.5	13.2718	11.6141	14.4014
Pp3c15_5590V3.4	0	0	0
Pp3c7_5500V3.5	1.34982	0.789533	1.12153
Pp3c10_8404V3.1	0	0	0
Pp3c17_19250V3.2	3.31028	3.3524	0
Pp3c15_18970V3.1	12.8095	14.0471	12.7073
Pp3c19_4510V3.4	0.044299	0	0.12727
Pp3c3_20310V3.1	11.0808	10.8406	9.63562
Pp3c15_18970V3.5	1.42035	0.723937	1.46113
Pp3c13_8920V3.1	2.61101	5.13807	2.75416
Pp3c10_3860V3.3	2.34229	0	1.3202
Pp3c20_2600V3.3	0.630513	0.586014	0
Pp3c15_20810V3.6	2.63615	2.00888	0.891439
Pp3c1_31520V3.2	1.64256	1.11816	0.751538
Pp3c15_20810V3.5	0	0	0
Pp3c15_20810V3.3	0	0	0
Pp3c13_23840V3.1	1.11889	1.5659	3.10025
Pp3c15_20810V3.1	0	0	0
Pp3c19_20009V3.1	0	0	0
Pp3c15_12660V3.1	0.268528	0.306322	0.110149
Pp3c15_19246V3.1	0	0	0
Pp3s46_240V3.2	0	0	0
Pp3c15_21790V3.3	0	0	4.84056
Pp3c15_6940V3.1	0	0.185028	0
Pp3c27_5760V3.1	0	0	0
Pp3c15_13715V3.1	0	0	0
Pp3c15_9080V3.2	0	0	0
Pp3c15_16100V3.2	0.769685	0	0
Pp3c23_18010V3.1	0.139988	0	0
Pp3c15_24300V3.3	0	0	0
Pp3c15_24300V3.1	1.07613	0	0.942703
Pp3c3_15720V3.1	0.490606	0.090589	0.056889
Pp3c6_8850V3.3	0	0	0
Pp3c10_5660V3.1	71.9381	225.236	441.17
Pp3c15_24300V3.4	0	0	0
Pp3c3_14110V3.1	3.6918	3.2004	3.97749
Pp3c4_2699V3.1	0	0	0
Pp3c10_20760V3.2	0	0	0
Pp3c15_680V3.3	1.5246	2.4731	2.34848
Pp3c16_16890V3.1	43.9217	37.3992	37.2879
Pp3c9_18340V3.3	0	0	0
Pp3c5_17790V3.2	0	0.097469	0.740081
Pp3c5_3210V3.1	37.2553	33.0727	41.2966
Pp3c1_28560V3.1	0.855369	0.454626	0.532481
Pp3c22_17807V3.1	0	0	0
Pp3c15_680V3.1	1.48235	0	0
Pp3c1_24950V3.2	1.93647	0	1.54784
Pp3c23_3520V3.3	0	0	0
Pp3s85_40V3.2	0	0	0
Pp3c26_1390V3.1	0.40091	0.171118	0.086606
Pp3s85_40V3.1	0	0	0
Pp3s876_30V3.1	0	0.29884	0
Pp3c22_4480V3.1	15.3452	12.1563	14.4609
Pp3s1164_10V3.1	2.26881	2.25359	6.07193
Pp3c13_16380V3.1	0	0.160272	0
Pp3s58_40V3.1	0	0	0
Pp3s58_120V3.1	0	0	0
Pp3s58_280V3.1	0	0	0
Pp3s58_30V3.1	0	0	0
Pp3c11_18330V3.16	0	0	0
Pp3s58_160V3.1	0	0	0
Pp3c11_25350V3.1	45.9681	29.2519	48.3202
Pp3s58_320V3.1	0	0	0
Pp3s58_100V3.1	0	0	0
Pp3c2_16760V3.1	17.0598	18.8604	19.0465
Pp3s58_140V3.1	0	0	0
Pp3s58_181V3.1	0	0	0
Pp3s58_310V3.1	0	0	0
Pp3s58_130V3.1	0	0	0
Pp3c5_740V3.1	13.0923	8.93818	9.0707
Pp3s58_240V3.1	0	0	0
Pp3c6_5885V3.1	0	0	0
Pp3s58_50V3.1	0	0	0
Pp3c3_4980V3.1	0	0	0
Pp3c23_18080V3.1	0	0	0
Pp3s58_327V3.1	0	0	0
Pp3c25_12270V3.1	0	1.45281	0
Pp3c22_17010V3.2	0	0	0
Pp3s58_306V3.1	0	0	0
Pp3s58_301V3.1	0	0	0
Pp3c3_14970V3.1	0.231268	0	0
Pp3c23_6670V3.6	0	0	0
Pp3s58_110V3.1	0	0	0
Pp3c8_16370V3.2	0	0	0
Pp3s58_210V3.1	0	0	0
Pp3c13_23030V3.1	3.70237	2.17376	3.75849
Pp3c11_8570V3.1	0	0	2.90462
Pp3c13_8200V3.1	2.25141	2.59387	2.09138
Pp3s58_270V3.1	0	0	0
Pp3s58_20V3.1	0	0	0
Pp3c19_6070V3.1	7.23908	6.62663	8.04864
Pp3c13_6160V3.1	0	0	0
Pp3c14_9980V3.2	0	0	0
Pp3s396_10V3.1	0.413237	0.484736	0.209783
Pp3c13_19900V3.1	0.057004	0.136973	0.178556
Pp3s1105_10V3.1	0	0	0
Pp3c20_3010V3.1	0	0	0
Pp3c23_15050V3.1	5.96526	4.52289	6.18325
Pp3s1105_20V3.1	0.186718	0	0
Pp3s752_10V3.3	0	0	0
Pp3c19_18770V3.1	1.85887	1.85476	0
Pp3s752_10V3.2	0	0	0
Pp3c23_15268V3.1	0	1.00639	0
Pp3s752_10V3.1	0	0	0
Pp3c13_5930V3.1	702.935	723.705	683.575
Pp3c11_15370V3.12	0	0	0
Pp3c13_3740V3.1	0	0	0
Pp3c22_5950V3.2	0.868925	1.22772	1.95413
Pp3c2_29990V3.1	0.606133	0.458554	0.524001
Pp3c19_17030V3.1	8.66914	6.77828	7.25439
Pp3c16_1610V3.1	0	0	0
Pp3c2_13490V3.1	7.02179	6.06858	4.41367
Pp3c20_1340V3.19	1.2636	0.22461	1.0326
Pp3c9_21960V3.1	0	0	0
Pp3c13_13860V3.1	6.01323	5.1438	4.45706
Pp3c17_15620V3.1	0	0	0
Pp3s32_160V3.1	0	0	0
Pp3c13_15480V3.8	0.200086	0.44433	0.25758
Pp3c9_13950V3.1	0	0	12.9771
Pp3c17_800V3.1	0	0	0
Pp3c20_5530V3.1	10.6074	11.001	3.10442
Pp3c13_960V3.1	0	0	0
Pp3c13_15480V3.1	0.860883	1.30465	4.96673
Pp3c20_10080V3.1	0	0	0
