Name	CUTOZ	CUTPA	CUTPB	CUTPC	CUTPG	CUTPH
jgi|MoeNVP64_1|417520|estExt_fgenesh1_pg.C_160163	0	0	0	0	0.028604	0.016921
jgi|MoeNVP64_1|417513|estExt_fgenesh1_pg.C_160155	0	0	0	0.014337	0	0.010608
jgi|MoeNVP64_1|417506|estExt_fgenesh1_pg.C_160147	0	0	0	0.104316	0.279317	1.94755
jgi|MoeNVP64_1|417502|estExt_fgenesh1_pg.C_160143	0	0	0	0	0	0
jgi|MoeNVP64_1|417471|estExt_fgenesh1_pg.C_160102	0	0	0	0.02918	0.067253	0.393553
jgi|MoeNVP64_1|417438|estExt_fgenesh1_pg.C_160061	0	0	0	0	0	0
jgi|MoeNVP64_1|417275|estExt_fgenesh1_pg.C_150281	0	0	0	0	0	0
jgi|MoeNVP64_1|417229|estExt_fgenesh1_pg.C_150229	0	0	0	2.8982	0.982366	12.8448
jgi|MoeNVP64_1|417202|estExt_fgenesh1_pg.C_150199	0	0	0	0.015667	0	0
jgi|MoeNVP64_1|417191|estExt_fgenesh1_pg.C_150187	0	0	0	0.049493	0.049993	0.470431
jgi|MoeNVP64_1|417184|estExt_fgenesh1_pg.C_150179	0	0	0	1.96839	2.16671	11.2013
jgi|MoeNVP64_1|417107|estExt_fgenesh1_pg.C_150088	0	0	0	0.597351	0.465868	1.38715
jgi|MoeNVP64_1|417048|estExt_fgenesh1_pg.C_150014	0	0	0	0	0	0
jgi|MoeNVP64_1|417041|estExt_fgenesh1_pg.C_150007	0	0	0	0	0.031315	0
jgi|MoeNVP64_1|417014|estExt_fgenesh1_pg.C_140359	0	0	0	0	0	0
jgi|MoeNVP64_1|416982|estExt_fgenesh1_pg.C_140324	0	0	0	0.146414	0	0
jgi|MoeNVP64_1|416931|estExt_fgenesh1_pg.C_140272	0	0	0	0	0	0
jgi|MoeNVP64_1|416884|estExt_fgenesh1_pg.C_140222	0	0	0	0.05091	0.025688	0.635217
jgi|MoeNVP64_1|416874|estExt_fgenesh1_pg.C_140211	0	0	0	0.015842	0.032398	0.112727
jgi|MoeNVP64_1|416797|estExt_fgenesh1_pg.C_140116	0	0	0	0.176549	0.0568	0.457692
jgi|MoeNVP64_1|416735|estExt_fgenesh1_pg.C_140048	0	0	0	0	0	0
jgi|MoeNVP64_1|416562|estExt_fgenesh1_pg.C_13_t10404	0	0	0	0.03117	0.04282	0.147701
jgi|MoeNVP64_1|416555|estExt_fgenesh1_pg.C_13_t10397	0	0	0	0.484831	0.248824	1.76799
jgi|MoeNVP64_1|416544|estExt_fgenesh1_pg.C_13_t10384	0	0	0	0.05159	0	0
jgi|MoeNVP64_1|416501|estExt_fgenesh1_pg.C_13_t10341	0	0	0	0.071761	0.073167	0.287357
jgi|MoeNVP64_1|416452|estExt_fgenesh1_pg.C_13_t10288	0	0	0	0	0	0
jgi|MoeNVP64_1|416445|estExt_fgenesh1_pg.C_13_t10281	0	0	0	0.497785	0.602612	2.82064
jgi|MoeNVP64_1|416414|estExt_fgenesh1_pg.C_13_t10246	0	0	0	0	0	0
jgi|MoeNVP64_1|416364|estExt_fgenesh1_pg.C_13_t10194	0	0	0	0.148929	0.197218	0.904815
jgi|MoeNVP64_1|416322|estExt_fgenesh1_pg.C_13_t10150	0	0	0	0.443206	0.085527	1.48492
jgi|MoeNVP64_1|416175|estExt_fgenesh1_pg.C_120428	0	0	0	0.244579	0.659597	5.47381
jgi|MoeNVP64_1|416171|estExt_fgenesh1_pg.C_120424	0	0	0	0	0	0.087678
jgi|MoeNVP64_1|416064|estExt_fgenesh1_pg.C_120301	0	0	0	0.102742	0.032328	0.613927
jgi|MoeNVP64_1|415975|estExt_fgenesh1_pg.C_120199	0	0	0	0.046523	0.047851	0.265298
jgi|MoeNVP64_1|415973|estExt_fgenesh1_pg.C_120197	0	0	0	0	0	0
jgi|MoeNVP64_1|415959|estExt_fgenesh1_pg.C_120172	0	0	0	0.330004	0.184829	1.37865
jgi|MoeNVP64_1|54702|CE54181_937	0	0	0	0.021623	0.010968	0.064187
jgi|MoeNVP64_1|415955|estExt_fgenesh1_pg.C_120167	0	0	0	0	0	0
jgi|MoeNVP64_1|415898|estExt_fgenesh1_pg.C_120089	0	0	0	0	0	0.096205
jgi|MoeNVP64_1|415895|estExt_fgenesh1_pg.C_120086	0	0	0	0	0	0
jgi|MoeNVP64_1|415876|estExt_fgenesh1_pg.C_120064	0	0	0	0	0	0
jgi|MoeNVP64_1|415859|estExt_fgenesh1_pg.C_120037	0	0	0	0	0	0
jgi|MoeNVP64_1|415831|estExt_fgenesh1_pg.C_120004	0	0	0	0.043718	0.040678	0.15786
jgi|MoeNVP64_1|415786|estExt_fgenesh1_pg.C_11_t10468	0	0	0	0.116318	0.082111	0.79089
jgi|MoeNVP64_1|415746|estExt_fgenesh1_pg.C_11_t10422	0	0	0	0.104823	0.132091	0.654048
jgi|MoeNVP64_1|415717|estExt_fgenesh1_pg.C_11_t10391	0	0	0	0.271257	0.259344	1.50722
jgi|MoeNVP64_1|415680|estExt_fgenesh1_pg.C_11_t10351	0	0	0	0	0.060745	0
jgi|MoeNVP64_1|415664|estExt_fgenesh1_pg.C_11_t10329	0	0	0	0.313497	0.301865	1.45827
jgi|MoeNVP64_1|415615|estExt_fgenesh1_pg.C_11_t10278	0	0	0.025889	0.129417	0.042508	0.360144
jgi|MoeNVP64_1|415569|estExt_fgenesh1_pg.C_11_t10229	0.006996	0.00206	0	0.043179	0.089599	0.233141
jgi|MoeNVP64_1|64253|CE63732_449	0	0	0	0.026254	0	0.078007
jgi|MoeNVP64_1|415512|estExt_fgenesh1_pg.C_11_t10170	0	0	0	0	0	0
jgi|MoeNVP64_1|415476|estExt_fgenesh1_pg.C_11_t10133	0	0	0	0.035143	0.035002	0.10461
jgi|MoeNVP64_1|415197|estExt_fgenesh1_pg.C_10_t10384	0	0	0	0	0	0
jgi|MoeNVP64_1|415187|estExt_fgenesh1_pg.C_10_t10373	0	0	0	0	0.041791	0
jgi|MoeNVP64_1|415178|estExt_fgenesh1_pg.C_10_t10362	0	0	0	0.046988	0.184256	0.504753
jgi|MoeNVP64_1|415166|estExt_fgenesh1_pg.C_10_t10350	0	0	0	0	0	0
jgi|MoeNVP64_1|415164|estExt_fgenesh1_pg.C_10_t10346	0	0	0	0	0	0
jgi|MoeNVP64_1|415133|estExt_fgenesh1_pg.C_10_t10314	0	0	0	0	0	0
jgi|MoeNVP64_1|415106|estExt_fgenesh1_pg.C_10_t10286	0	0	0	0.236866	0.184066	1.45361
jgi|MoeNVP64_1|415082|estExt_fgenesh1_pg.C_10_t10261	0	0	0	0	0	0
jgi|MoeNVP64_1|414984|estExt_fgenesh1_pg.C_10_t10148	0	0	0	0.052605	0.185587	0.437654
jgi|MoeNVP64_1|414979|estExt_fgenesh1_pg.C_10_t10142	0	0	0	3.495	1.75398	17.0638
jgi|MoeNVP64_1|414971|estExt_fgenesh1_pg.C_10_t10134	0	0	0	0	0	0
jgi|MoeNVP64_1|414950|estExt_fgenesh1_pg.C_10_t10111	0	0	0	0.183809	0.159202	1.37406
jgi|MoeNVP64_1|414905|estExt_fgenesh1_pg.C_10_t10064	0	0	0	0	0	0
jgi|MoeNVP64_1|414816|estExt_fgenesh1_pg.C_9_t20133	0	0	0	0.014793	0	0
jgi|MoeNVP64_1|414763|estExt_fgenesh1_pg.C_9_t20073	0	0	0	0	0	0.991445
jgi|MoeNVP64_1|414753|estExt_fgenesh1_pg.C_9_t20063	0	0	0	0.265481	0.267509	1.40417
jgi|MoeNVP64_1|414669|estExt_fgenesh1_pg.C_9_t10468	0	0	0	0.073599	0.086759	0.575654
jgi|MoeNVP64_1|414667|estExt_fgenesh1_pg.C_9_t10466	0	0	0	0.277041	0.084054	0.762403
jgi|MoeNVP64_1|414644|estExt_fgenesh1_pg.C_9_t10438	0	0	0	0.358519	0.178368	0.992639
jgi|MoeNVP64_1|414621|estExt_fgenesh1_pg.C_9_t10412	0	0	0	0.066818	0.066705	0.318122
jgi|MoeNVP64_1|414456|estExt_fgenesh1_pg.C_9_t10237	0	0	0	0.073749	0.146563	0.505094
jgi|MoeNVP64_1|414325|estExt_fgenesh1_pg.C_9_t10090	0	0	0	0	0	0
jgi|MoeNVP64_1|414300|estExt_fgenesh1_pg.C_9_t10064	0	0	0	0	0	0
jgi|MoeNVP64_1|414253|estExt_fgenesh1_pg.C_9_t10011	0	0	0	0.102497	0.152327	0.927718
jgi|MoeNVP64_1|414202|estExt_fgenesh1_pg.C_8_t20153	0	0	0	0	0	0.10524
jgi|MoeNVP64_1|414184|estExt_fgenesh1_pg.C_8_t20133	0	0	0	0.142331	0.318768	0.730905
jgi|MoeNVP64_1|414065|estExt_fgenesh1_pg.C_8_t20001	0	0	0	0.212163	0.344189	1.13758
jgi|MoeNVP64_1|414050|estExt_fgenesh1_pg.C_8_t10474	0	0	0	0.095554	0	0.199623
jgi|MoeNVP64_1|413974|estExt_fgenesh1_pg.C_8_t10394	0	0	0	0	0.049434	0.348026
jgi|MoeNVP64_1|413925|estExt_fgenesh1_pg.C_8_t10343	0	0	0	0.366758	0.235291	2.83544
jgi|MoeNVP64_1|413899|estExt_fgenesh1_pg.C_8_t10314	0	0	0	0.524205	0.334114	2.6596
jgi|MoeNVP64_1|413849|estExt_fgenesh1_pg.C_8_t10260	0	0	0	0.165726	0.143698	0.738229
jgi|MoeNVP64_1|413819|estExt_fgenesh1_pg.C_8_t10228	0	0	0	0.568559	0.134039	2.29303
jgi|MoeNVP64_1|413781|estExt_fgenesh1_pg.C_8_t10188	0	0	0	0.130898	0	0.357726
jgi|MoeNVP64_1|413735|estExt_fgenesh1_pg.C_8_t10138	0	0.046755	0	0.639079	0.996044	5.08168
jgi|MoeNVP64_1|413727|estExt_fgenesh1_pg.C_8_t10130	0	0	0	0.022175	0.152707	0.277759
jgi|MoeNVP64_1|41371|CE40850_13756	0	0	0	2.35054	1.22166	10.7665
jgi|MoeNVP64_1|413717|estExt_fgenesh1_pg.C_8_t10119	0	0	0	0.0328	0.078793	0.272021
jgi|MoeNVP64_1|413575|estExt_fgenesh1_pg.C_7_t20129	0	0	0	0.018004	0	0.114609
jgi|MoeNVP64_1|413540|estExt_fgenesh1_pg.C_7_t20087	0	0	0	0	0	0
jgi|MoeNVP64_1|413539|estExt_fgenesh1_pg.C_7_t20086	0	0	0	0	0	0
jgi|MoeNVP64_1|413517|estExt_fgenesh1_pg.C_7_t20060	0	0	0	0.024977	0.03849	0.070305
jgi|MoeNVP64_1|413479|estExt_fgenesh1_pg.C_7_t20020	0	0	0	0.105169	0.104759	0.500881
jgi|MoeNVP64_1|413474|estExt_fgenesh1_pg.C_7_t20015	0	0	0	0	0	0.140241
jgi|MoeNVP64_1|41346|CE40825_2548	0	0	0	0.009776	0.010081	0.133162
jgi|MoeNVP64_1|413453|estExt_fgenesh1_pg.C_7_t10490	0	0	0	0	0	0.171371
jgi|MoeNVP64_1|413381|estExt_fgenesh1_pg.C_7_t10410	0	0	0	0.046679	0.320463	0.919247
jgi|MoeNVP64_1|413270|estExt_fgenesh1_pg.C_7_t10289	0	0	0	0	0	0
jgi|MoeNVP64_1|41326|CE40805_1291	0	0	0	0.054417	0.054783	0.380038
jgi|MoeNVP64_1|413188|estExt_fgenesh1_pg.C_7_t10203	0	0	0	0.104074	0.094852	0.439953
jgi|MoeNVP64_1|413125|estExt_fgenesh1_pg.C_7_t10137	0	0	0	0	0.087324	0.344657
jgi|MoeNVP64_1|413118|estExt_fgenesh1_pg.C_7_t10130	0	0	0	0.050671	0	0
jgi|MoeNVP64_1|413104|estExt_fgenesh1_pg.C_7_t10113	0	0	0	0.028575	0	0.016989
jgi|MoeNVP64_1|413052|estExt_fgenesh1_pg.C_7_t10058	0	0	0	0.057508	0	1.70564
jgi|MoeNVP64_1|412973|estExt_fgenesh1_pg.C_6_t20195	0	0	0	0.040555	0	0.060428
jgi|MoeNVP64_1|412920|estExt_fgenesh1_pg.C_6_t20140	0	0	0	0	0	0.136817
jgi|MoeNVP64_1|412912|estExt_fgenesh1_pg.C_6_t20132	0	0	0	0.030758	0.031472	0.036475
jgi|MoeNVP64_1|412848|estExt_fgenesh1_pg.C_6_t20064	0	0	0	0.040657	0.027291	0.45913
jgi|MoeNVP64_1|412829|estExt_fgenesh1_pg.C_6_t20042	0.039289	0.140274	0	0.120883	0.107937	0.732486
jgi|MoeNVP64_1|412774|estExt_fgenesh1_pg.C_6_t10479	0	0	0	0	0	0
jgi|MoeNVP64_1|412730|estExt_fgenesh1_pg.C_6_t10432	0	0	0	0.264449	0.065064	1.02522
jgi|MoeNVP64_1|412667|estExt_fgenesh1_pg.C_6_t10362	0	0	0	0.401599	0.275759	3.21101
jgi|MoeNVP64_1|412650|estExt_fgenesh1_pg.C_6_t10345	0	0	0	0.06047	0.046422	0.179262
jgi|MoeNVP64_1|412588|estExt_fgenesh1_pg.C_6_t10275	0	0	0	0.120709	0.15839	0.951242
jgi|MoeNVP64_1|412459|estExt_fgenesh1_pg.C_6_t10135	0	0	0	0	0	0
jgi|MoeNVP64_1|412444|estExt_fgenesh1_pg.C_6_t10120	0	0	0	0	0	0
jgi|MoeNVP64_1|412439|estExt_fgenesh1_pg.C_6_t10115	0	0	0	2.06697	0.645181	11.0602
jgi|MoeNVP64_1|412425|estExt_fgenesh1_pg.C_6_t10098	0	0	0	0	0	0
jgi|MoeNVP64_1|412420|estExt_fgenesh1_pg.C_6_t10091	0	0	0	0	0	0
jgi|MoeNVP64_1|412419|estExt_fgenesh1_pg.C_6_t10090	0	0	0	0	0	0.060309
jgi|MoeNVP64_1|412379|estExt_fgenesh1_pg.C_6_t10038	0	0	0	0	0	0
jgi|MoeNVP64_1|412378|estExt_fgenesh1_pg.C_6_t10037	0	0	0	0	0	0
jgi|MoeNVP64_1|412344|estExt_fgenesh1_pg.C_5_t20214	0	0	0	0.050459	0	0.059957
jgi|MoeNVP64_1|412336|estExt_fgenesh1_pg.C_5_t20206	0	0	0	0.043718	0	0.10524
jgi|MoeNVP64_1|412215|estExt_fgenesh1_pg.C_5_t20077	0	0	0	0	0	0
jgi|MoeNVP64_1|412204|estExt_fgenesh1_pg.C_5_t20064	0	0	0	0.16665	0.137508	1.16233
jgi|MoeNVP64_1|412127|estExt_fgenesh1_pg.C_5_t10478	0	0	0	0	0	0.01418
jgi|MoeNVP64_1|412119|estExt_fgenesh1_pg.C_5_t10470	0	0	0	0	0	0
jgi|MoeNVP64_1|412062|estExt_fgenesh1_pg.C_5_t10410	0	0	0	0	0.025581	0.062686
jgi|MoeNVP64_1|412056|estExt_fgenesh1_pg.C_5_t10402	0	0	0	0.144327	0.159469	1.10698
jgi|MoeNVP64_1|411982|estExt_fgenesh1_pg.C_5_t10326	0	0	0	0.163063	0.118995	0.678774
jgi|MoeNVP64_1|411965|estExt_fgenesh1_pg.C_5_t10309	0	0	0	0.06892	0.098946	0.212427
jgi|MoeNVP64_1|411905|estExt_fgenesh1_pg.C_5_t10248	0	0	0	0	0	0
jgi|MoeNVP64_1|411824|estExt_fgenesh1_pg.C_5_t10159	0	0	0	0	0	0
jgi|MoeNVP64_1|411778|estExt_fgenesh1_pg.C_5_t10102	0	0	0	0	0	0.24819
jgi|MoeNVP64_1|411680|estExt_fgenesh1_pg.C_4_t20220	0	0	0	0.578644	0.438413	2.92118
jgi|MoeNVP64_1|411677|estExt_fgenesh1_pg.C_4_t20217	0	0	0	0.465827	0.465847	2.78108
jgi|MoeNVP64_1|411591|estExt_fgenesh1_pg.C_4_t20117	0	0	0	0	0	0
jgi|MoeNVP64_1|411584|estExt_fgenesh1_pg.C_4_t20110	0	0	0	0.081751	0.174407	1.25583
jgi|MoeNVP64_1|411550|estExt_fgenesh1_pg.C_4_t20072	0	0	0	0.124391	0	0.148939
jgi|MoeNVP64_1|411432|estExt_fgenesh1_pg.C_4_t10435	0	0	0	7.59493	3.54435	42.6209
jgi|MoeNVP64_1|411393|estExt_fgenesh1_pg.C_4_t10393	0	0	0	0	0	0
jgi|MoeNVP64_1|411392|estExt_fgenesh1_pg.C_4_t10392	0	0	0	0.009333	0.014445	0.107775
jgi|MoeNVP64_1|411388|estExt_fgenesh1_pg.C_4_t10388	0	0	0	0	0	0.038846
jgi|MoeNVP64_1|411339|estExt_fgenesh1_pg.C_4_t10338	0	0	0	0.070514	0.124602	0.19689
jgi|MoeNVP64_1|41131|CE40610_7942	0	0	0	0	0	0.425344
jgi|MoeNVP64_1|411291|estExt_fgenesh1_pg.C_4_t10287	0	0	0	0.109429	0.103935	0.533
jgi|MoeNVP64_1|411274|estExt_fgenesh1_pg.C_4_t10269	0	0	0	0.112268	0.114769	0.718066
jgi|MoeNVP64_1|411246|estExt_fgenesh1_pg.C_4_t10239	0	0	0	0	0	0
jgi|MoeNVP64_1|411169|estExt_fgenesh1_pg.C_4_t10160	0	0	0	11.112	3.95508	67.1297
jgi|MoeNVP64_1|411163|estExt_fgenesh1_pg.C_4_t10154	0	0	0	0	0	0
jgi|MoeNVP64_1|411152|estExt_fgenesh1_pg.C_4_t10143	0	0	0	0	0	0
jgi|MoeNVP64_1|411118|estExt_fgenesh1_pg.C_4_t10102	0	0	0	0	0	0
jgi|MoeNVP64_1|411064|estExt_fgenesh1_pg.C_4_t10039	0	0	0	0.349784	0.427433	5.9166
jgi|MoeNVP64_1|411036|estExt_fgenesh1_pg.C_4_t10006	0	0	0	0	0	0
jgi|MoeNVP64_1|410974|estExt_fgenesh1_pg.C_3_t20099	0	0	0	0	0	0
jgi|MoeNVP64_1|410932|estExt_fgenesh1_pg.C_3_t20049	0	0	0	0	0	0
jgi|MoeNVP64_1|410908|estExt_fgenesh1_pg.C_3_t20022	0	0	0	0	0	0.055087
jgi|MoeNVP64_1|410755|estExt_fgenesh1_pg.C_3_t10351	0	0	0	0.205998	0.146668	0.763968
jgi|MoeNVP64_1|410717|estExt_fgenesh1_pg.C_3_t10312	0	0	0	0	0	0
jgi|MoeNVP64_1|410665|estExt_fgenesh1_pg.C_3_t10259	0	0	0	0	0.008381	0.004801
jgi|MoeNVP64_1|410518|estExt_fgenesh1_pg.C_3_t10105	0	0	0	0	0	0
jgi|MoeNVP64_1|410508|estExt_fgenesh1_pg.C_3_t10095	0	0	0	0	0	0
jgi|MoeNVP64_1|410435|estExt_fgenesh1_pg.C_3_t10014	0	0	0	0.77894	0.358233	2.25932
jgi|MoeNVP64_1|410398|estExt_fgenesh1_pg.C_2_t30038	0	0	0	0	0	0
jgi|MoeNVP64_1|410392|estExt_fgenesh1_pg.C_2_t30031	0	0	0	0	0	0
jgi|MoeNVP64_1|410386|estExt_fgenesh1_pg.C_2_t30025	0	0	0	0	0.057876	0.20553
jgi|MoeNVP64_1|410274|estExt_fgenesh1_pg.C_2_t20398	0	0	0	0	0.030796	0.60332
jgi|MoeNVP64_1|410253|estExt_fgenesh1_pg.C_2_t20375	0	0	0	0	0	0
jgi|MoeNVP64_1|410227|estExt_fgenesh1_pg.C_2_t20349	0	0	0	0.01831	0.055977	0.097767
jgi|MoeNVP64_1|410217|estExt_fgenesh1_pg.C_2_t20338	0	0	0	0.199543	0.071011	0.680944
jgi|MoeNVP64_1|410192|estExt_fgenesh1_pg.C_2_t20310	0	0	0.367067	218.279	60.1563	978.165
jgi|MoeNVP64_1|410137|estExt_fgenesh1_pg.C_2_t20248	0	0	0	0	0	0
jgi|MoeNVP64_1|410119|estExt_fgenesh1_pg.C_2_t20230	0	0	0	0.045684	0.084597	0.66038
jgi|MoeNVP64_1|410108|estExt_fgenesh1_pg.C_2_t20218	0	0	0	0	0	0.135166
jgi|MoeNVP64_1|410098|estExt_fgenesh1_pg.C_2_t20206	0	0	0	0.276191	0.064957	0.580014
jgi|MoeNVP64_1|410054|estExt_fgenesh1_pg.C_2_t20158	0	0	0	0	0	0
jgi|MoeNVP64_1|409984|estExt_fgenesh1_pg.C_2_t20072	0	0	0	3.0478	1.77463	12.6021
jgi|MoeNVP64_1|409968|estExt_fgenesh1_pg.C_2_t20051	0	0	0	7.27898	2.25203	31.5043
jgi|MoeNVP64_1|409893|estExt_fgenesh1_pg.C_2_t10453	0	0	0	0.083981	0.194099	0.698361
jgi|MoeNVP64_1|409889|estExt_fgenesh1_pg.C_2_t10449	0	0	0	0.440626	0	0.484742
jgi|MoeNVP64_1|409877|estExt_fgenesh1_pg.C_2_t10435	0	0	0	0.084234	0	0.477085
jgi|MoeNVP64_1|409854|estExt_fgenesh1_pg.C_2_t10409	0	0	0	0	0	0
jgi|MoeNVP64_1|409851|estExt_fgenesh1_pg.C_2_t10405	0	0	0	0	0	0.414276
jgi|MoeNVP64_1|409806|estExt_fgenesh1_pg.C_2_t10355	0	0	0	0.065945	0.126129	0.03951
jgi|MoeNVP64_1|409647|estExt_fgenesh1_pg.C_2_t10186	0	0	0	0.877367	0.513929	4.40114
jgi|MoeNVP64_1|409613|estExt_fgenesh1_pg.C_2_t10147	0	0	0	0.334237	0.100631	1.14555
jgi|MoeNVP64_1|409526|estExt_fgenesh1_pg.C_2_t10048	0	0	0	0	0.073282	0.505094
jgi|MoeNVP64_1|409453|estExt_fgenesh1_pg.C_1_t30190	0	0	0	0	0	0
jgi|MoeNVP64_1|409451|estExt_fgenesh1_pg.C_1_t30188	0	0	0	0	0.039595	0.17858
jgi|MoeNVP64_1|409225|estExt_fgenesh1_pg.C_1_t20431	0	0	0	0.221097	0.185895	1.56867
jgi|MoeNVP64_1|409211|estExt_fgenesh1_pg.C_1_t20413	0	0	0.357145	154.726	31.2304	875.032
jgi|MoeNVP64_1|409172|estExt_fgenesh1_pg.C_1_t20370	0	0	0	0.129027	0.285806	0.836428
jgi|MoeNVP64_1|409074|estExt_fgenesh1_pg.C_1_t20265	0	0	0	0.187942	0.054086	0.654234
jgi|MoeNVP64_1|409044|estExt_fgenesh1_pg.C_1_t20231	0	0	0	0.065135	0.016275	0.193784
jgi|MoeNVP64_1|409035|estExt_fgenesh1_pg.C_1_t20222	0	0	0	0.090837	0.015178	0
jgi|MoeNVP64_1|408996|estExt_fgenesh1_pg.C_1_t20175	0	0	0	0.023754	0	0.028217
jgi|MoeNVP64_1|408985|estExt_fgenesh1_pg.C_1_t20162	0	0	0	0	0	0
jgi|MoeNVP64_1|408971|estExt_fgenesh1_pg.C_1_t20145	0	0	0	0	0	0
jgi|MoeNVP64_1|408943|estExt_fgenesh1_pg.C_1_t20110	0	0	0	0	0	0.03716
jgi|MoeNVP64_1|408933|estExt_fgenesh1_pg.C_1_t20097	0	0	0	0.160598	0	0.383891
jgi|MoeNVP64_1|408879|estExt_fgenesh1_pg.C_1_t20034	0	0	0	0	0.041441	0
jgi|MoeNVP64_1|408860|estExt_fgenesh1_pg.C_1_t20014	0	0	0	0.972771	0.461313	2.8417
jgi|MoeNVP64_1|408845|estExt_fgenesh1_pg.C_1_t10492	0	0	0	0.076859	0.056003	0.265044
jgi|MoeNVP64_1|408803|estExt_fgenesh1_pg.C_1_t10448	0	0	0	0.15173	0.194801	0.569459
jgi|MoeNVP64_1|408760|estExt_fgenesh1_pg.C_1_t10401	0	0	0	0.020278	0	0.012086
jgi|MoeNVP64_1|408675|estExt_fgenesh1_pg.C_1_t10314	0	0	0	0.092655	0.052292	0.36053
jgi|MoeNVP64_1|408656|estExt_fgenesh1_pg.C_1_t10295	0	0	0	0	0.016899	0.098105
jgi|MoeNVP64_1|408650|estExt_fgenesh1_pg.C_1_t10289	0	0	0	0	0	0.02766
jgi|MoeNVP64_1|408573|estExt_fgenesh1_pg.C_1_t10210	0	0	0	0	0	0.181015
jgi|MoeNVP64_1|408555|estExt_fgenesh1_pg.C_1_t10190	0	0	0	0	0	0.07426
jgi|MoeNVP64_1|408526|estExt_fgenesh1_pg.C_1_t10159	0	0	0	0.035926	0.091572	0.580771
jgi|MoeNVP64_1|408433|estExt_fgenesh1_pg.C_1_t10058	0	0	0	0	0	0
jgi|MoeNVP64_1|408432|estExt_fgenesh1_pg.C_1_t10057	0	0	0	0	0	0.062787
jgi|MoeNVP64_1|408384|estExt_fgenesh1_pg.C_1_t10004	0	0	0	0.056808	0	0.059103
jgi|MoeNVP64_1|40799|CE40278_1040	0	0	0	0.066695	0.067602	0.290405
jgi|MoeNVP64_1|40787|CE40266_24	0	0	0	0	0	0
jgi|MoeNVP64_1|407628|MIX14874_2_9	0	0	0	0	0	0
jgi|MoeNVP64_1|407604|MIX14850_2696_97	0	0	0	0	0	0
jgi|MoeNVP64_1|407523|MIX14769_4_31	0	0	0	0.029834	0	0.16855
jgi|MoeNVP64_1|407520|MIX14766_11_36	0	0	0	0	0	0
jgi|MoeNVP64_1|407505|MIX14751_32_88	0	0	0	0	0	0
jgi|MoeNVP64_1|407494|MIX14740_891_59	0	0	0	0.698056	0.791665	1.61797
jgi|MoeNVP64_1|406902|MIX14148_119_85	0	0	0	0	0.054363	0.25866
jgi|MoeNVP64_1|406807|MIX14053_52_83	0	0	0	0	0	0
jgi|MoeNVP64_1|406791|MIX14037_8_54	0	0	0	0	0	0.016306
jgi|MoeNVP64_1|406505|MIX13751_7788_78	0	0	0	0.079943	0.241628	1.35403
jgi|MoeNVP64_1|406231|MIX13477_2_19	0	0	0	0	0	0
jgi|MoeNVP64_1|406187|MIX13433_4_35	0	0	0	0	0.063333	0.178635
jgi|MoeNVP64_1|406178|MIX13424_305_48	0	0	0	0	0	0
jgi|MoeNVP64_1|406120|MIX13366_16_46	0	0	0	0	0	0
jgi|MoeNVP64_1|406043|MIX13289_44_83	0	0	0	0	0	0
jgi|MoeNVP64_1|406019|MIX13265_2_14	0	0	0	0	0	0
jgi|MoeNVP64_1|406013|MIX13259_2_35	0	0	0	0	0	0.081816
jgi|MoeNVP64_1|405971|MIX13217_1890_86	0	0	0	0.214277	0.256532	0.852634
jgi|MoeNVP64_1|405944|MIX13190_14_51	0	0	0	0	0	0
jgi|MoeNVP64_1|405936|MIX13182_2_13	0	0	0	0	0	0
jgi|MoeNVP64_1|405919|MIX13165_27_53	0	0	0	0	0	0
jgi|MoeNVP64_1|405867|MIX13113_979_26	0	0	0	0.030051	0.041016	0.129983
jgi|MoeNVP64_1|40583|CE40062_48	0	0	0	0	0	0
jgi|MoeNVP64_1|405777|MIX13023_102_34	0	0	0	0	0	0
jgi|MoeNVP64_1|405523|MIX12769_14_56	0	0	0	0	0	0
jgi|MoeNVP64_1|405517|MIX12763_250_70	0	0	0	0.430918	0.370058	1.12608
jgi|MoeNVP64_1|405497|MIX12743_59_68	0	0	0	0	0	0
jgi|MoeNVP64_1|405447|MIX12693_8_35	0	0	0	0	0.014727	0
jgi|MoeNVP64_1|405397|MIX12643_2_17	0	0	0	0	0	0
jgi|MoeNVP64_1|405313|MIX12559_32_92	0	0	0	0	0	0.123726
jgi|MoeNVP64_1|405168|MIX12414_6_50	0	0	0	0	0	0
jgi|MoeNVP64_1|95968|CE95447_30527	0.151623	0	0.165457	100.883	28.2058	514.597
jgi|MoeNVP64_1|405166|MIX12412_25_86	0	0	0	0	0	0
jgi|MoeNVP64_1|404921|MIX12167_46_87	0	0	0	0	0	0.046374
jgi|MoeNVP64_1|404913|MIX12159_79_91	0	0	0	0.02068	0	0.02455
jgi|MoeNVP64_1|404892|MIX12138_2846_100	0	0	0	0.04337	0.088866	0.415651
jgi|MoeNVP64_1|404809|MIX12055_534_77	0	0	0	0	0	0
jgi|MoeNVP64_1|404728|MIX11974_132_50	0	0	0	0	0	0.033374
jgi|MoeNVP64_1|404680|MIX11926_18_49	0	0	0	0	0	0
jgi|MoeNVP64_1|53215|CE52694_8039	0	0	0	0.178158	0.082714	1.82332
jgi|MoeNVP64_1|404672|MIX11918_12_40	0	0	0	0.022986	0	0
jgi|MoeNVP64_1|404582|MIX11828_3_51	0	0	0	0	0	0
